file_name,Model,Original_Summary,Word Mover Distance,Rouge_1,Rouge_2,Rouge_l,Rouge_be,Bert_F1
meeting_en_test_025,Bart,minutes_GENER_annot17.deidentified.txt,0.0075460952378782,0.1529080707443365,0.0431332758737813,0.092156909759503,0.0338124367304913,0.264051079750061
meeting_en_test_025,Luhn,minutes_GENER_annot17.deidentified.txt,0.0136172045377181,0.1387584455662396,0.0325211160160104,0.073721022334163,0.0399946757913347,0.1449873298406601
meeting_en_test_025,Pegasus,minutes_GENER_annot17.deidentified.txt,-0.0063001647566048,0.1494796718785718,0.0300112019751591,0.0821456466441421,0.0288156616344218,0.2522589564323425
meeting_en_test_025,LexRank,minutes_GENER_annot17.deidentified.txt,-0.0659018031801361,0.0898226134642801,0.0118944864437785,0.0537930986434736,0.0234320921749188,0.170889139175415
meeting_en_test_025,Roberta2Roberta,minutes_GENER_annot17.deidentified.txt,-0.0282660469663853,0.1149237984236556,0.0263844916797514,0.0686258069270458,0.0245869516829904,0.2417322099208831
meeting_en_test_025,LSA,minutes_GENER_annot17.deidentified.txt,0.0162330636978874,0.1491918853147517,0.0392147495679579,0.0809353678703497,0.0527765847253534,0.182638481259346
meeting_en_test_025,Bert2Bert,minutes_GENER_annot17.deidentified.txt,-0.0119551787289994,0.1343941475174881,0.0262101689872012,0.0724186807794184,0.0241408120893248,0.1335169374942779
meeting_en_test_026,TextRank,minutes_GENER_annot02.deidentified.txt,-0.047482209763191,0.2743846878466334,0.0636638113884459,0.1411253696894205,0.0838363431473486,0.3263938426971435
meeting_en_test_026,Luhn,minutes_GENER_annot02.deidentified.txt,-0.0382466636534141,0.2825576365334007,0.068551704194633,0.1479368891068158,0.0886405943693036,0.2894553542137146
meeting_en_test_026,T5,minutes_GENER_annot02.deidentified.txt,-0.0650132262528144,0.3330121484221443,0.0823329511534769,0.1803877825221497,0.0764262453656031,0.5274165868759155
meeting_en_test_026,Pegasus,minutes_GENER_annot02.deidentified.txt,-0.2965682888916828,0.3080599217050515,0.0633837296777257,0.1674608636895282,0.0712553019803127,0.4953624606132507
meeting_en_test_026,LED,minutes_GENER_annot02.deidentified.txt,-0.4091986215739324,0.112940659844457,0.0191036071792473,0.0751128331786541,0.020531729776601,0.2906951010227203
meeting_en_test_026,Roberta2Roberta,minutes_GENER_annot02.deidentified.txt,-0.1522280901881921,0.2500742543684319,0.0521529084519537,0.1343901673443865,0.0508487519963306,0.4782694876194
meeting_en_test_026,LSA,minutes_GENER_annot02.deidentified.txt,-0.016099465054341,0.3086159352836209,0.0767024453328584,0.1629265137513692,0.0868042527661841,0.3845801055431366
meeting_en_test_026,Unsupervised,minutes_GENER_annot02.deidentified.txt,-0.0866486792403356,0.2390555677897259,0.0461495734827411,0.1306892018470515,0.0421126492393218,0.4290800094604492
meeting_en_test_026,Bert2Bert,minutes_GENER_annot02.deidentified.txt,-0.1155807173257708,0.3008942014121322,0.0686183133290335,0.1546207638168429,0.0606435593553224,0.2730393409729004
meeting_en_test_026,LexRank,minutes_GENER_annot02.deidentified.txt,-0.2761650680584289,0.2104062656258203,0.0372574551659184,0.1238123549692471,0.0600268245831851,0.3612463474273681
meeting_en_test_026,Bart,minutes_GENER_annot02.deidentified.txt,-0.0666556555423391,0.3220858838627133,0.0906820810593254,0.1779061252616774,0.0790844637767018,0.5266706943511963
meeting_en_test_027,Bert2Bert,minutes_GENER_annot17.deidentified.txt,-0.1884524652098526,0.1978628576068879,0.0417644777428195,0.0997290256070047,0.0358149767046659,0.1949138194322586
meeting_en_test_027,T5,minutes_GENER_annot17.deidentified.txt,-0.1557823128496509,0.2167043566362251,0.056246314435611,0.1201985823807284,0.0516084651614848,0.3776543736457824
meeting_en_test_027,T5,minutes_GENER_annot13.deidentified.txt,-0.1453113889003946,0.1866574082794176,0.045868955945045,0.1037666574980994,0.0429877755063124,0.3298874199390411
meeting_en_test_027,LexRank,minutes_GENER_annot17.deidentified.txt,-0.4285862516351003,0.1365261686237176,0.0176427162233736,0.0758444949595757,0.0287265783904576,0.2583383619785309
meeting_en_test_027,LexRank,minutes_GENER_annot13.deidentified.txt,-0.4015469978160563,0.1096879333296,0.0135836756329677,0.0618739067242816,0.025217806460633,0.2140420973300933
meeting_en_test_027,Luhn,minutes_GENER_annot13.deidentified.txt,-0.1304895971046495,0.1667234892616204,0.0362758093827187,0.0847072895002055,0.0435661043627632,0.171091690659523
meeting_en_test_027,Luhn,minutes_GENER_annot17.deidentified.txt,-0.1263140789524559,0.1949525172243368,0.043218399502879,0.0985554918970097,0.050624927892175,0.197799414396286
meeting_en_test_027,LED,minutes_GENER_annot17.deidentified.txt,-0.6529213144729864,0.0762388960862349,0.0086303277656907,0.0483032796157785,0.0151429413498379,0.1809129416942596
meeting_en_test_027,LED,minutes_GENER_annot13.deidentified.txt,-0.5835838010365564,0.0663051212517978,0.0066303277656907,0.0416807630594872,0.0151429413498379,0.1662075668573379
meeting_en_test_027,Pegasus,minutes_GENER_annot13.deidentified.txt,-0.4497957940534678,0.1689143008538368,0.0332026913368612,0.0906262120151668,0.0288156616344218,0.303340882062912
meeting_en_test_027,Pegasus,minutes_GENER_annot17.deidentified.txt,-0.5074631464712328,0.1929453086057748,0.0370937419205188,0.1034169096895854,0.0321489949677551,0.3561303317546844
meeting_en_test_027,Bert2Bert,minutes_GENER_annot13.deidentified.txt,-0.1916576489359019,0.1655665613105916,0.0328491731365788,0.0837290256070047,0.0273493682390574,0.1636907011270523
meeting_en_test_027,Bart,minutes_GENER_annot17.deidentified.txt,-0.1054541102085091,0.2117837994501057,0.0583992436751721,0.1216691339400043,0.0419033938960122,0.3824511170387268
meeting_en_test_027,Roberta2Roberta,minutes_GENER_annot13.deidentified.txt,-0.2408150763287448,0.1409511956839296,0.0305082030199576,0.0785573137763609,0.0276638747599134,0.2940216064453125
meeting_en_test_027,TextRank,minutes_GENER_annot17.deidentified.txt,-0.1509948788869278,0.1830458729287856,0.035316132454106,0.0892493253958367,0.0376765938527101,0.2252124547958374
meeting_en_test_027,Bart,minutes_GENER_annot13.deidentified.txt,-0.1162992268095065,0.1806537354842209,0.0485491366087909,0.1033322469464008,0.0354517809927864,0.3224480748176574
meeting_en_test_027,Roberta2Roberta,minutes_GENER_annot17.deidentified.txt,-0.2706231865941529,0.1690410833243791,0.0376510601628147,0.0912913961733647,0.0378161590238728,0.3482408821582794
meeting_en_test_027,Unsupervised,minutes_GENER_annot13.deidentified.txt,-0.2016413654107987,0.1501010608375434,0.0218755984379697,0.076579645505193,0.0256042779261237,0.3084330856800079
meeting_en_test_027,Unsupervised,minutes_GENER_annot17.deidentified.txt,-0.2277531292629949,0.1704498980468458,0.0253843703677943,0.0893703431796116,0.0298595970750598,0.3377890288829803
meeting_en_test_027,LSA,minutes_GENER_annot13.deidentified.txt,-0.094240640353013,0.1804418853147517,0.0445878838963161,0.0946258440608259,0.0552457205278225,0.2180365771055221
meeting_en_test_027,LSA,minutes_GENER_annot17.deidentified.txt,-0.0736866430888267,0.2132393129674848,0.0545878838963161,0.1129538183373532,0.0650018180887981,0.2545505464076996
meeting_en_test_027,TextRank,minutes_GENER_annot13.deidentified.txt,-0.1502320464065832,0.1547057919571257,0.0299034125623604,0.076833670874919,0.0340402302163464,0.1968467682600021
meeting_en_test_028,T5,minutes_GENER_annot13.deidentified.txt,-0.1688688701164498,0.0256140350877193,0.0045774647887323,0.0101754385964912,0.0023529411764705,0.0556609407067298
meeting_en_test_028,LSA,minutes_GENER_annot17.deidentified.txt,-0.0702855725354007,0.0623082481521068,0.0168104687949381,0.0326922787420777,0.0179675378923499,0.0846322625875473
meeting_en_test_028,Bert2Bert,minutes_GENER_annot13.deidentified.txt,-0.2073003633457591,0.0233142857142857,0.0034364261168384,0.0093714285714285,0.0039682539682539,0.0283911116421222
meeting_en_test_028,LSA,minutes_GENER_annot13.deidentified.txt,-0.08601551449757,0.0288828337874659,0.0062841530054644,0.0130790190735694,0.0051020408163265,0.0406804829835891
meeting_en_test_028,Unsupervised,minutes_GENER_annot13.deidentified.txt,-0.2543516570859627,0.0127579737335834,0.0003766478342749,0.0056285178236397,0.0,0.0486778207123279
meeting_en_test_028,Luhn,minutes_GENER_annot13.deidentified.txt,-0.1479432702317833,0.0267484662576687,0.0056580565805658,0.012760736196319,0.0066037735849056,0.0318535752594471
meeting_en_test_028,Luhn,minutes_GENER_annot17.deidentified.txt,-0.1508686281771679,0.0550714476241283,0.0133791026577762,0.0284129101093624,0.0130208858843709,0.0663604587316513
meeting_en_test_028,T5,minutes_GENER_annot17.deidentified.txt,-0.1707472886575105,0.0520426065162907,0.0113875006310263,0.0248182957393483,0.0078701825557809,0.1057379469275474
meeting_en_test_028,Unsupervised,minutes_GENER_annot17.deidentified.txt,-0.249094447055134,0.0376145702919008,0.0057509280646012,0.0182480206917086,0.0018691588785046,0.093048870563507
meeting_en_test_028,LED,minutes_GENER_annot13.deidentified.txt,-0.7022298998258669,0.0085918854415274,0.0009592326139088,0.0047732696897374,0.0017241379310344,0.0169211216270923
meeting_en_test_028,Bart,minutes_GENER_annot17.deidentified.txt,-0.1291479964669362,0.0492863679732071,0.0137919548562807,0.0281217750257997,0.0050632911392405,0.1087979301810264
meeting_en_test_028,Bert2Bert,minutes_GENER_annot17.deidentified.txt,-0.2143985274371285,0.0492102394715111,0.0096936682952857,0.0244003303055326,0.0083735403118663,0.0588279366493225
meeting_en_test_028,Bart,minutes_GENER_annot13.deidentified.txt,-0.1315729612413823,0.0253869969040247,0.0055900621118012,0.0114551083591331,0.0,0.0525204427540302
meeting_en_test_028,Pegasus,minutes_GENER_annot13.deidentified.txt,-0.5740307736484221,0.0209375,0.0021943573667711,0.0084374999999999,0.0010471204188481,0.0529707074165344
meeting_en_test_028,Pegasus,minutes_GENER_annot17.deidentified.txt,-0.6070044843220613,0.0463343253968254,0.0056975420801469,0.0208184523809523,0.0046615782501734,0.1100568324327468
meeting_en_test_028,Roberta2Roberta,minutes_GENER_annot17.deidentified.txt,-0.3163353689462416,0.0448460172246238,0.0095901376881203,0.0249095204584296,0.0067636164082864,0.1032542735338211
meeting_en_test_028,Roberta2Roberta,minutes_GENER_annot13.deidentified.txt,-0.2945596829252105,0.0235632183908045,0.0040345821325648,0.0112068965517241,0.0027027027027027,0.049478605389595
meeting_en_test_028,LexRank,minutes_GENER_annot17.deidentified.txt,-0.5054119175826474,0.0240807718784488,0.0011532010320818,0.013770847674931,0.0031496062992125,0.0874707847833633
meeting_en_test_028,TextRank,minutes_GENER_annot17.deidentified.txt,-0.1703547869774917,0.0510346904787215,0.0099956084128566,0.0255306332163991,0.0133414870305254,0.074679434299469
meeting_en_test_028,TextRank,minutes_GENER_annot13.deidentified.txt,-0.1710027824460399,0.0253623188405797,0.0043583535108958,0.0115942028985507,0.0047393364928909,0.0360144712030887
meeting_en_test_028,LED,minutes_GENER_annot17.deidentified.txt,-0.742358991846197,0.0198388292068086,0.0034162350709113,0.012597230569933,0.008317544524441,0.0320901498198509
meeting_en_test_028,LexRank,minutes_GENER_annot13.deidentified.txt,-0.4696559066007584,0.0102079395085066,0.0003795066413662,0.0052930056710775,0.0031496062992125,0.046037420630455
